"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"2658","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Mas da Covaxin, a senhora não falou "
"2659","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Eu falei com a Sra. Emanuela e com o Sr. Túlio, que são os representantes. "
"2660","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Com Emanuela e com Túlio. Com o Maximiano, por exemplo, a senhora não falou? "
"2661","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Não, senhora. "
"2662","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Muito obrigada. Presidente, eu quero finalizar deixando aqui para todos nós, na verdade, uma reflexão da responsabilidade dos profissionais dentro da administração pública e, ao mesmo tempo, também, as definições específicas de cada um. Ou a gente estabelece clareza, Presidente, ou a gente não vai conseguir fazer nenhuma investigação, porque um passa para o outro, um diz que não tem responsabilidade, é o outro que tem responsabilidade, e ao final a gente acaba realmente não chegando àqueles que tiveram uma ação e que agiram, infelizmente, para que a gente não tivesse um volume maior de vacinas no Brasil. E quero finalizar dizendo aqui ao Líder Fernando Bezerra, que quando ele fala, por exemplo, do volume de vacinas que nós temos hoje no Brasil, é bom lembrar que, em algum momento da história do mundo, nós teremos, se Deus quiser, todos os humanos vacinados em relação à Covid-19. A questão não é termos todos vacinados, mas quando teremos. Então, nós tivemos 525.229 pessoas, até ontem, que não foram alcançadas pela imunização porque a vacina não chegou até elas. Ou a gente é ágil para vacinar a população brasileira, ou esses números, Presidente, poderão chegar a 700 mil, 800 mil pessoas, que em nome de Jesus não chegarão! Mas nós aqui, enquanto CPI, também temos uma responsabilidade de evitar a inoperância, a ineficiência, o negacionismo; e que a corrupção – que infelizmente, está muito presente, a gente está vendo isso na investigação – pare neste Governo. Muito obrigada. "
"2663","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Para interpelar.)","PSD","AM","Para interpelar","Eu tenho certeza que, em nome de Jesus, não chegará. Mas, se depender do bezerro de ouro, com certeza nós não sairemos dessa crise. Eu só quero aqui fazer um questionamento à senhora – é que eu não entendo mais nada. O que que é fiscal de contrato? O que é ser fiscal de contrato, Sra. Célia?         "
"2664","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","A função do fiscal de contrato é fiscalizar a execução; acompanhar a entrega em relação ao cronograma, se está dentro do cumprimento do cronograma; autuar, por meio de notificação, a empresa, informando do atraso; e sugerir sanções. "
"2665","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","E quais foram as sanções que a senhora sugeriu à Precisa? "
"2666","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","No meu relatório, depois de descumprido... "
"2667","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","No seu relatório depois que a CPI foi aberta. Correto? "
"2668","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Não, o meu relatório tinha sido feito antes. Ele só assinou... "
"2669","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, não, não! "
"2670","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Eu só assinei depois porque eu estava de férias. Eu não poderia assinar antes. "
"2671","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, mas como é que a senhora faz um relatório, e só faltava a assinatura, a senhora sai de férias e não assina? "
"2672","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Porque eu não podia!  "
"2673","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Porque um relatório feito por mim eu assino na hora em que concluo. "
"2674","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Porque eu não podia! Sr. Senador, eu estava aguardando a resposta da empresa ao último ofício encaminhado acerca da previsão de entrega. "
"2675","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Quer dizer que, se a senhora sair de férias e se depender da senhora, podem morrer milhares de pessoas no Brasil, porque dependem de uma assinatura sua? "
"2676","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Não, não é o que uma questão de assinatura. "
"2677","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Porque ele estava dependendo de uma assinatura. "
"2678","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Eu estava aguardando a resposta da empresa acerca do último ofício, que foi a expectativa de cumprimento do contrato. "
"2679","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Para interpelar.)","PSD","AM","Para interpelar","Sra. Regina, a sua função é uma função muito importante, mesmo porque estava se tratando de salvar vidas. E, aí, a celeridade com que foi feita para a compra da Covaxin não foi feita para as outras vacinas. E é uma coisa interessante. A senhora, como fiscal de contrato, sabendo da necessidade, que o Brasil estava precisando de vacina, a senhora tira férias, a senhora tira férias e deixa o parecer ali esperando a senhora voltar para assinar, Sra. Regina? "
"2680","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Eu estava aguardando a manifestação da empresa, Sr. Senador, e eles só encaminharam no dia 11. "
