"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"577","51","2021-09-01","ELIZIANE GAMA","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","(PDT/CIDADANIA/REDE/CIDADANIA - MA)","CIDADANIA","MA","","Não, ele só anota no papel e passa para o Relator. "
"578","51","2021-09-01","Randolfe Rodrigues","PRESIDENTE","(Randolfe Rodrigues. PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Senador Izalci, Senadora Eliziane... Ivanildo, você pode anotar o número da placa dos motos que você utilizou na VTCLog, se foi uma, se foram duas. Anote as placas, informe a esta Comissão. Pode anotar inclusive agora, me fornecer os números que eu passarei para o Relator. Está o.k.? Prossiga, Sr. Relator. "
"579","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Como Relator","Em alguma oportunidade V. Sa. já fez pagamento fora de Brasília? "
"580","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Não. "
"581","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Nunca fez? É importante isso. "
"582","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não. "
"583","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Nunca fez. O senhor lembra alguns endereços ou pessoas a que o senhor, de alguma forma, pagou boleto ou entregou uma parte desse dinheiro por prestação de serviço seja lá pelo que for? "
"584","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Olha, nunca entreguei dinheiro para ninguém assim e também endereço de ninguém eu não tenho nada a falar. Eu não tenho nada... "
"585","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","O senhor não conhece nenhum endereço em que já foi? "
"586","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não, não conheço... "
"587","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Se eu citar aqui os endereços, o senhor não vai lembrar evidentemente? Ou vai? "
"588","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não... Eu não tenho nenhum endereço de pessoas que... "
"589","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Mas não lembra nenhum endereço em que o senhor esteve? É isso que eu estou perguntando. "
"590","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não. Eu... O endereço... Olha, o que eu ia geralmente eram mais banco e cartório autenticar documentos. E somente isso aí mesmo. "
"591","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Está bom. O senhor já esteve no endereço na SHIS CL QI 17, Bloco G, Sala 406 do Lago Sul? "
"592","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não, não me lembro. "
"593","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Você não se lembra disso. Então, um outro endereço: SHIS QI 11, Bloco L, 74, Lago Sul. Por favor. "
"594","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não me lembro. "
"595","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Não lembra. "
"596","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","O senhor já esteve no Setor de Hangares, Hangar 21, Concessão H21, do Lago Sul? "
"597","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não, senhor. "
"598","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","O senhor conhece Flávio Loureiro de Souza? "
"599","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não. "
"600","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Não conhece? "
"601","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não conheço. "
"602","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","O senhor já esteve no endereço SHIS QI 5, Bloco A, Sobreloja 20, Edifício Gilberto Salomão, Lago Sul? "
"603","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Olha, nesse endereço não, mas eu já fiz pagamento no banco lá do Gilberto Salomão. "
"604","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","O senhor já esteve lá no Espaçolaser Depilação? "
"605","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não. "
"606","51","2021-09-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Nunca foi e nem sabe da existência dela? "
"607","51","2021-09-01","IVANILDO GONÇALVES DA SILVA","","","","","","Não, não. "
"608","51","2021-09-01","Randolfe Rodrigues","PRESIDENTE","(Randolfe Rodrigues. PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Ele confirmou a ida ao Gilberto Salomão. "
