"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"1","30","2021-07-01","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Fala da Presidência.)","PSD","AM","Fala da Presidência","Bom dia! Havendo número regimental, declaro aberta a 30ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 371 e 372 para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da Covid-19, bem como outras ações e omissões cometidas por administrações públicas federais, estaduais e municipais, no trato com a coisa pública, durante a vigência da calamidade originada pela pandemia do coronavírus. A presente reunião destina-se ao depoimento do Luiz Paulo Dominguetti Pereira, em atendimento aos requerimentos dos Senadores Alessandro Vieira, Humberto Costa, Randolfe Rodrigues e Renan Calheiros.         Havendo número regimental, coloco em votação a Ata da 29ª Reunião, solicitada a dispensa de sua leitura. Os Srs. Senadores que a aprovam permaneçam como se encontram.  Aprovada. Informo que a Advocacia do Senado Federal, durante a madrugada de hoje, pediu a reconsideração da decisão da Ministra Rosa Weber no Habeas Corpus n° 203.800, Distrito Federal, impetrado em favor do depoente Francisco Maximiano e, não sendo deferida a reconsideração, solicitou-se que a manifestação fosse recebida como agravo regimental. Entendemos, com a devida vênia da Ministra Rosa Weber, que a decisão de conferir o direito ao silêncio à testemunha nesta Comissão foi equivocada. Respeitamos a decisão, mas entendemos que está equivocada. Eu irei chamar o depoente. Eu queria que ele entrasse, por favor.  V. Sa. promete, sob a palavra de honra, nos termos do art. 203 do Código de Processo Penal, dizer a verdade do que souber e lhe for perguntado? "
"2","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Sim, senhor, Excelência. "
"3","30","2021-07-01","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","A partir deste momento, V. Sa. está sujeito ao compromisso de dizer a verdade, nos termos do art. 203 do Código de Processo Penal. V. Sa. quer usar os 15 minutos iniciais para falar? "
"4","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Não, Excelência, estou pronto. "
"5","30","2021-07-01","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador Renan Calheiros com a palavra, por favor. "
"6","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Como Relator","Sr. Presidente, Srs. Senadores, a Folha de S.Paulo divulgou que o Sr. Luiz Paulo Dominguetti Pereira negociou a venda de vacinas ao Ministério da Saúde como representante da empresa Davati Medical. Ao jornal O Globo, o Presidente da empresa, o Sr. Herman Cárdenas, confirmou a oferta de 400 milhões de doses da vacina AstraZeneca, mas nega ter tido conhecimento do pedido de propina. Já a AstraZeneca declarou que não negocia vacinas com entes privados, negou ter trabalhado com a Davati e disse que todas as vendas no Brasil foram tratadas pela Fiocruz. Eu queria fazer a primeira pergunta.         A empresa Davati Medical afirma que seu representante no Brasil é o Sr. Cristiano Alberto Carvalho, mas o nome de V. Sa., Sr. Luiz Paulo Dominguetti, está incluído nas ofertas encaminhadas ao Ministério da Saúde, segundo a proposta obtida pela imprensa. O Presidente da Davati, Herman Cárdenas, afirma que foi orientado pela representação no Brasil a incluir o nome de V. Sa. nas propostas, mas V. Sa. não estava representando a empresa. Adicionou que a Davati não tinha conhecimento de que V. Exa. era, então, presumiu que V. Exa. era um representante legal. Em função dessas informações, eu gostaria de saber, em nome desta Comissão Parlamentar de Inquérito, em primeiro lugar, quais são exatamente as funções suas nesse processo de negociação junto ao Ministério da Saúde? "
"7","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Posso responder? "
"8","30","2021-07-01","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Fora do microfone.)","PSD","AM","Fora do microfone","Pode. "
"9","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Excelência... "
"10","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Por favor. "
"11","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Havia um acordo inicial verbal com o CEO da Davati no Brasil, que era o Cristiano, onde eu teria... Seria avali... Como é que eu vou dizer para o senhor: tinha o consentimento dele para que representasse a Davati nessa negociação com o Ministério da Saúde. Inclusive, o Cristiano, CEO da Davati, ele é que solicitou ao Presidente da Davati nos Estados Unidos, o Sr. Herman, a minha inclusão na proposta ao ministério, para validar a minha presença ao ministério. "
"12","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Qual é a natureza do seu relacionamento com a Davati, por favor? "
"13","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","A natureza que eu tenho com a Davati é com o diretor, o CEO do Brasil, o Cristiano, que é de intermediação. É a apresentação de negócios, parceiros comerciais. Então, assim, não só no público, como no privado também. "
"14","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Então, V.Sa. foi designado pelo Sr. Cristiano Alberto Carvalho? "
"15","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","É, quando eu levei a ele a notícia de que poderia haver a aquisição pelo Ministério da Saúde das doses ofertadas, ele autorizou que eu representasse a Davati pessoalmente aqui em Brasília, onde eu tive a oportunidade de estar com três executivos do ministério: o Sr. Elcio Franco, o Sr. Roberto Dias, e o seu Lauricio, da Vigilância Sanitária. Eu estive três vezes no Ministério da Saúde ofertando as vacinas. "
"16","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Desde quando V. Sa. atua junto à Davati? "
"17","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","A nossa parceria começou em janeiro, e ela foi oficializada mesmo devido às ofertas, às as parcerias que a gente apresentava; em meados ali de abril, o CEO da Davati no Brasil, ele homologou ali uma carta me referendando como intermediário. "
"18","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","V. Sa. sempre se dedicou à representação de empresa do mercado farmacêutico ou possui outra atividade laboral? "
"19","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Não, eu sou Policial Militar do Estado de Minas Gerais. "
"20","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Como e quando V. Sa. conseguiu o primeiro contato com o Ministério da Saúde? "
"21","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","No primeiro contato que eu tive no Ministério da Saúde, eu estive em Brasília com uma organização não governamental que se chama Senah, onde eles se propuseram a ofertar a vacina por um valor humanitário, agendaram... Essa primeira agenda que eu tive aqui foi com o Sr. Lauricio, se eu não me engano, que era o Diretor da Vigilância Sanitária. Nós levamos a proposta. Ele nos recebeu, disse que o setor não era ali e que nos encaminharia para uma agenda com o Sr. Elcio Franco, que ali era o responsável para a aquisição das vacinas.         E a segunda vez em que eu estive em Brasília para tratar de vacinas foi também com o Senah, para avançar nessa tratativa. E também me foi apresentado um coronel do Exército que já tinha trabalhado no Ministério da Saúde, que tinha acesso ao ministério e que também tinha interesse na comercialização da vacina. "
"22","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Então, só para dar a ênfase necessária: esse primeiro contato foi um contato, assim, ao acaso, genericamente, ou V. Sa. já procurou diretamente o Sr. Roberto Dias? "
"23","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Não. Não conhecia o Sr. Roberto Dias "
"24","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Perfeito. Se puder explicar... "
"25","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Sim. "
"26","30","2021-07-01","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Sr. Relator, se o senhor me permite...  "
"27","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Pois não. "
"28","30","2021-07-01","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Sr. Luiz Paulo, quem é esse coronel? "
"29","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Coronel Blanco. "
"30","30","2021-07-01","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Coronel... "
"31","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Blanco. "
"32","30","2021-07-01","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Blanco? "
"33","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Sim, senhor.  "
"34","30","2021-07-01","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Marcelo Blanco, né? "
"35","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Eu o conheço como Blanco, Excelência. "
"36","30","2021-07-01","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","E ele... Ele trabalhava... Ele se identificou... "
"37","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","A informação que eu tinha: ele tinha sido funcionário do Ministério da Saúde e tinha sido exonerado ou tinha pedido para sair, mas tinha um trânsito, um relacionamento dentro do ministério. "
"38","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Por favor, como V. Sa. foi encaminhado ao Sr. Roberto Ferreira Dias, por favor? "
"39","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Então, eu fui apresentado ao Coronel Blanco por um parceiro comercial das tratativas de insumos e outras parcerias. E, aí, o Coronel Blanco se mostrou interessado na aquisição, em participar do processo de aquisição, de venda – não é? – de vacinas... "
"40","30","2021-07-01","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O senhor pode repetir como é que o senhor foi apresentado ao... "
"41","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Sim, há um parceiro comercial... "
"42","30","2021-07-01","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, não. A pergunta do Senador Renan. "
"43","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","A primeira. Eu falei se foi genericamente ou já procurou diretamente Roberto... "
"44","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Não, eu não o procurei. "
"45","30","2021-07-01","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O Roberto Dias. Como é que ele foi apresentado ao Roberto Dias? Ele não respondeu. "
"46","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Ah, sim. Eu estava fazendo a cronologia, Excelência, mas eu vou responder diretamente... "
"47","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Por favor. Fique à vontade. "
"48","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Eu fui apresentado ao Diretor de Logística Roberto Dias pelo Coronel Blanco. "
"49","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Pelo Coronel Blanco? "
"50","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Sim. "
"51","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Alguém intermediou o seu contato, assim, facilitou, ligou... Como é que foi? Se puder pormenorizar... Ligou para ele? Marcou um encontro? "
"52","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","A verdade: o Coronel Blanco já vinha, há dias, fazendo essas tratativas entre a Davati e o Roberto Dias. Eu não tinha o contato, nunca conversei com o Roberto Dias, o Sr. Roberto Dias, por telefone, por zap. Eu não o conhecia. Essas tratativas eram: Roberto Dias, Blanco e o Cristiano, CEO da Davati, até que o Coronel Blanco sugeriu uma vinda minha e do Cristino a Brasília para tratar especificamente dessa aquisição dessas vacinas. Mas eu não conhecia o Sr. Roberto Dias, não tinha tido nenhum contato com ele: telefônico, de mensagem, nada. "
"53","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Por favor. "
"54","30","2021-07-01","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Ô, Relator, só um segundo... É porque ele estava falando que tinha um parceiro para conhecer o tenente-coronel. Quem é esse parceiro? Só para colaborar aqui. "
"55","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Por favor, fique à vontade. "
"56","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Ele é... Ele trabalha no mercado também de venda de insumos. Chama Odilon, mas ele só apresentou... "
"57","30","2021-07-01","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Para interpelar.)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","Para interpelar","Trabalha no mercado de quê? "
"58","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","De insumos, de venda, de Covid, de... "
"59","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Remédios, vacinas... "
"60","30","2021-07-01","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","E, como policial militar, você também trabalhava com isso? "
"61","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Sim. "
"62","30","2021-07-01","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Você é oficial da Polícia Militar?         "
"63","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Não. Eu sou cabo da Polícia Militar. E, para complementação de renda, eu comecei a atuar no mercado de insumos. "
"64","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Perfeito. V. Sa. afirmou ao jornal Folha de S.Paulo que recebeu oferta de propina em encontro realizado em um restaurante em Brasília. Em função disso, eu queria fazer, por favor, algumas perguntas. "
"65","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Pois não, Excelência. "
"66","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Em que dia foi realizado esse encontro? "
"67","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Esse encontro foi no dia 25 de fevereiro, no restaurante Vasto, num shopping, aqui em Brasília. "
"68","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","V. Sa. já havia feito algum contato oficial com o Ministério da Saúde antes desse episódio? "
"69","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Eu já tinha ido ofertar a vacina, através desse instituto que eu havia dito ao senhor, ao Sr. Lauricio, da Vigilância Sanitária. "
"70","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Além de Roberto Ferreira Dias, demitido do cargo de Diretor de Logística, mais alguém participou de alguma etapa dessa negociação da propina? "
"71","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","No momento lá, Excelência? "
"72","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Sim. "
"73","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Sim. Havia o Coronel Blanco no momento e mais um empresário de que eu não me recordo. Ele ficava com uma prancheta, anotando alguns dados, fazendo alguns cálculos. Mas eu não me recordo do nome dele. "
"74","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","O militar que V. Sa. disse estar presente – e acabou de repetir aqui – não era o Sr. Marcelo Blanco da Costa? "
"75","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","É o Coronel Blanco. "
"76","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","É o que o apresentou, não é? "
"77","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","É ele que... "
"78","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Estava também no encontro? "
"79","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Sim, sim! "
"80","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Era o que estava também no encontro. "
"81","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Na verdade, Excelência, se o senhor me permitir fazer um complemento... "
"82","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Por favor! "
"83","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Quando eu cheguei lá, ele já estava no restaurante. "
"84","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Ele já estava no restaurante? "
"85","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Eu não conhecia o restaurante. Pedi informações. "
"86","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Como foi eventualmente, se me permite perguntar, que ele participou da conversa? Ele fez interferências? Falou em algum momento, o Coronel Blanco? "
"87","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Ele nos apresentou. Apresentou a proposta original ao Sr. Roberto e me apresentou como o parceiro da Davati, que estava levando a proposta ao ministério. E ali começou... No início da tratativa, o Sr. Roberto Dias me parecia muito solícito, realmente com vontade de fazer a aquisição das vacinas, a todo momento perguntando como era o pagamento, a entrega, a proposta. Ele sabia que existiam os spots comerciais lá fora mesmo. Então, assim, tudo caminhando dentro da normalidade, tudo caminhando dentro de um processo... Mas, na verdade, no decorrer... Aí conversava e tratava de outro assunto, de assunto do dia a dia no ministério, depois voltava... Pois não, Excelência. "
"88","30","2021-07-01","MARCOS DO VAL","(Bloco Parlamentar PODEMOS/PSDB/PSL/PODEMOS - ES)","Bloco Parlamentar PODEMOS/PSDB/PSL","PODEMOS","ES","","Pela ordem, Presidente! O senhor ainda é militar da ativa? "
"89","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Sim, sou, Excelência. "
"90","30","2021-07-01","MARCOS DO VAL","(Bloco Parlamentar PODEMOS/PSDB/PSL/PODEMOS - ES)","Bloco Parlamentar PODEMOS/PSDB/PSL","PODEMOS","ES","","O senhor está armado? "
"91","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Não, senhor, Excelência. "
"92","30","2021-07-01","MARCOS DO VAL","(Bloco Parlamentar PODEMOS/PSDB/PSL/PODEMOS - ES)","Bloco Parlamentar PODEMOS/PSDB/PSL","PODEMOS","ES","","Tudo bem. Obrigado. "
"93","30","2021-07-01","OTTO ALENCAR","(PSD - BA)","(PSD - BA)","PSD","BA","","Presidente, seria possível ele dizer o valor com que seria comercializada cada vacina, cada unidade? "
"94","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Estou chegando... "
"95","30","2021-07-01","OTTO ALENCAR","(PSD - BA)","(PSD - BA)","PSD","BA","","Está chegando? "
"96","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Estou chegando! O senhor poderia... "
"97","30","2021-07-01","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Sr. Relator, se o senhor me permite, eu acho que ele poderia... Ele estava fazendo um relato de como foi o encontro, do que estava conversando. "
"98","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Exatamente! Eu queria perguntar exatamente algo sobre isso. Se ele pudesse eventualmente descrever como, quando e por quem foram exatamente feitos os pedidos na conversa... De que forma? "
"99","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","O pedido dessa majoração foi exclusivamente do Sr. Roberto Dias. "
"100","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Qual era a proposta de propina? Qual era o valor? "
"101","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Era de US$1 por dose. "
"102","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Um dólar por dose? "
"103","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Sim, senhor, Excelência. "
"104","30","2021-07-01","OTTO ALENCAR","(PSD - BA. Para interpelar. Fora do microfone.)","(PSD - BA. Para interpelar. Fora do microfone.)","PSD","BA","Para interpelar Fora do microfone","Qual o valor da dose?         "
"105","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Três e cinquenta, Excelência, a primeira proposta. Três e cinquenta. "
"106","30","2021-07-01","OTTO ALENCAR","(PSD - BA. Fora do microfone.)","(PSD - BA. Fora do microfone.)","PSD","BA","Fora do microfone","Treze? "
"107","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Três e cinquenta. "
"108","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Três e cinquenta a primeira proposta. Quantas doses seriam, só para repetir? "
"109","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","A Davati estava ofertando ao Ministério da Saúde 400 milhões de doses. "
"110","30","2021-07-01","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Presidente, se era 3,50 mais um, seria 4,50, e está se falando em 15, 17... "
"111","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Não, o que aconteceu depois, nesse avanço da vacina... É tudo o mercado lá fora, os alocadores que colocam os valores da vacina a serem ofertados. Então, é por isso que não tem como eu chegar e aceitar qualquer coisa – embora seja imoral, também –, aceitar qualquer coisa, porque eu teria que tirar do meu bolso para pagar, porque se lá não sai a esse valor, como é que eu ia colocar US$1 aqui? Quem ia pagar essa nota? Onde eu ia arrumar uma nota para isso? Não existia. "
"112","30","2021-07-01","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Não, porque 3,50, indo para 15. Essa diferença imensa... "
"113","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Isso é o mercado. É o mercado lá fora que dita. "
"114","30","2021-07-01","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Mas vocês estavam oferecendo por 3,50? "
"115","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","A primeira dose, a primeira vacina, a primeira proposta, era a menor do mercado. "
"116","30","2021-07-01","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Três e cinquenta? "
"117","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Três e cinquenta. "
"118","30","2021-07-01","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","E fechou com 17? "
"119","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Não fechou, não fechou. "
"120","30","2021-07-01","OMAR AZIZ","(PSD - AM)","(PSD - AM)","PSD","AM","","Não fechou. "
"121","30","2021-07-01","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Sim, a proposta seria mais um de propina, mas que chegaria... "
"122","30","2021-07-01","LUIZ PAULO DOMINGUETTI PEREIRA","","","","","","Não, não. "
"123","30","2021-07-01","OMAR AZIZ","(PSD - AM)","(PSD - AM)","PSD","AM","","Não, não foi isso que ele disse. "
"124","30","2021-07-01","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Esse era o preço. "
